4646621	150
4646621	150
4646621	50
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
	0
	0
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
	150
4646621	150
4646621	150
4646621	150
4646621	150
4646621	150
	150
4646621	150
